Date,Price,Open,High,Low,Vol.,Change %,Return_20d,Simple_Return,Log_Return,Simple_Return_Lag1,Log_Return_Lag1,Simple_Return_Lag2,Log_Return_Lag2,Simple_Return_Lag3,Log_Return_Lag3,Simple_Return_Lag4,Log_Return_Lag4,Simple_Return_Lag5,Log_Return_Lag5,MA_5,MA_20,MA_60,Dist_to_MA5,Dist_to_MA20,MACD,MACD_Signal,Golden_Cross_MA,Dead_Cross_MA,RSI_14,RSI_Golden_Cross,RSI_Death_Cross,Momentum_5D,Momentum_10D,ROC_5,ROC_10,Stochastic_K,Stochastic_D,CCI_20,ATR_14,ATR_Pct,Risk_Adj_Mom,Bollinger_Upper,Bollinger_Lower,Bollinger_Width,Volume,Vol_Change,Vol_Change_Lag1,Vol_MA_Ratio,OBV,Day_of_Week,Intraday_Range,LogReturn_SP500,LogReturn_SOX,LogReturn_US10Y,LogReturn_USDKRW,LogReturn_SP500_Lag1,LogReturn_SOX_Lag1,LogReturn_US10Y_Lag1,LogReturn_USDKRW_Lag1,Synergy_Sum,Synergy_Product,Direction
2011-09-19,16160,16000,16280,15760,,,0.0928217821782178,0.012531328320801949,0.012453461071286557,0.035019455252918386,0.03442022388647937,0.0239043824701195,0.023623145763435893,-0.0346153846153846,-0.03522869188374383,-0.022556390977443663,-0.0228146777661714,0.03234152652005173,0.03182954886238679,15640.0,,,3.324808184143223,,342.1226413472996,235.48495950958244,0,0,67.56436758831617,0,0,0.012453461071286585,0.04687368495776569,1.2531328320802004,4.798962386511025,94.23076923076923,80.10306686777277,,652.8876100000546,4.040146101485486,0.0030824283970096234,,,,,,,,0.0,0,3.217821782178218,-0.009834383627939017,-0.011588225542391027,-0.05034703905819447,0.024025846468970425,0.005690502345911389,0.0020969863516558155,-0.012560551608014935,-0.000763821842001854,0.007787488697567204,1.1932905753441583e-05,1
2011-09-20,16220,16220,16360,15920,,,0.0924784217016029,0.003712871287128605,0.003705995594317435,0.012531328320801949,0.012453461071286557,0.035019455252918386,0.03442022388647937,0.0239043824701195,0.023623145763435893,-0.0346153846153846,-0.03522869188374383,-0.022556390977443663,-0.0228146777661714,15764.0,,,2.89266683582847,,381.0473972262025,264.59744705290643,0,0,68.38294914304697,0,0,0.038974134431775415,0.05317708460976863,3.974358974358974,5.461638491547465,93.51851851851852,91.34126585106976,,624.5025953333806,3.8502009576657246,0.010122623431947928,,,,,,,,0.0,1,2.7127003699136867,-0.0016623725879648132,-0.01252848587764329,-0.009761187187766673,0.003985203110962865,-0.009834383627939017,-0.011588225542391027,-0.05034703905819447,0.024025846468970425,-0.021422609170330044,0.00011396305555095505,1
2011-09-21,16260,16380,16560,16020,,,0.1156211562115621,0.002466091245376001,0.0024630554323975926,0.003712871287128605,0.003705995594317435,0.012531328320801949,0.012453461071286557,0.035019455252918386,0.03442022388647937,0.0239043824701195,0.023623145763435893,-0.0346153846153846,-0.03522869188374383,16004.0,15204.0,,1.5996000999750064,6.945540647198106,410.3924635447038,293.7564503512659,0,0,68.98504737812004,0,0,0.07666588174791684,0.10631764979803175,7.968127490039841,11.21751025991792,87.28813559322035,91.67914111416935,,613.2355826222631,3.771436547492393,0.02032803171483597,16541.24618841149,13866.753811588513,0.17590715448717287,,,,,0.0,2,3.3210332103321036,-0.029805068316642206,-0.020049438867529877,-0.04271675006085002,0.004665672230682631,-0.0016623725879648132,-0.01252848587764329,-0.009761187187766673,0.003985203110962865,-0.014190858465608103,2.082701149169849e-05,1
2011-09-22,15800,15920,16000,15560,,,0.160759493670886,-0.028290282902828978,-0.02869816408674336,0.002466091245376001,0.0024630554323975926,0.003712871287128605,0.003705995594317435,0.012531328320801949,0.012453461071286557,0.035019455252918386,0.03442022388647937,0.0239043824701195,0.023623145763435893,16080.0,15271.0,,-1.7412935323383085,3.4640822473970267,392.0116184831895,313.40748397765066,0,0,55.06943394344181,0,0,0.024344571897737588,0.08310646792754758,2.4643320363164722,8.665749656121045,67.79661016949152,82.86775476041014,,624.8041716059614,3.954456782316212,0.0061562366812562405,16585.372373736645,13956.627626263355,0.1721396599746769,,,,,0.0,3,2.7848101265822782,-0.03240137125458873,-0.03509131981127006,-0.07609934353864717,0.026063603677370834,-0.029805068316642206,-0.020049438867529877,-0.04271675006085002,0.004665672230682631,-0.04985450718417209,0.0005975748951570696,0
2011-09-23,15160,15280,15600,15020,,,0.2414248021108179,-0.040506329113924044,-0.041349559818695515,-0.028290282902828978,-0.02869816408674336,0.002466091245376001,0.0024630554323975926,0.003712871287128605,0.003705995594317435,0.012531328320801949,0.012453461071286557,0.035019455252918386,0.03442022388647937,15920.0,15321.0,,-4.773869346733668,-1.0508452450884407,322.089171571939,315.14382149650834,0,0,41.598560867758806,0,0,-0.05142521180743729,-0.01959566294505046,-5.012531328320802,-1.9404915912031047,40.67796610169492,65.2542372881356,,645.4969487251666,4.257895440139621,-0.012077612644652213,16529.215735354366,14112.784264645634,0.15772021870039374,,,,,0.0,4,3.825857519788918,0.006001783241055359,0.019924890952348645,0.061991676027968005,-0.01262492244206539,-0.03240137125458873,-0.03509131981127006,-0.07609934353864717,0.026063603677370834,-0.06749269106585878,0.0011370068810184657,0
2011-09-26,15500,15200,15740,15180,,,0.2193548387096774,0.02242744063324542,0.022179643710975375,-0.040506329113924044,-0.041349559818695515,-0.028290282902828978,-0.02869816408674336,0.002466091245376001,0.0024630554323975926,0.003712871287128605,0.003705995594317435,0.012531328320801949,0.012453461071286557,15788.0,15371.0,,-1.8241702558905497,0.839242729815887,290.75860294834456,310.2667777868756,0,0,49.21371086926565,0,0,-0.041699029167748466,-0.02924556809646188,-4.084158415841585,-2.882205513784461,55.08474576271186,54.51977401129943,,636.7640222284778,4.108154982119212,-0.010150305757510107,16517.34246742916,14224.65753257084,0.14915652428978726,,,,,0.0,0,3.612903225806452,0.023137502538631557,-0.0011120379238836206,0.03964096951584387,0.013726290791630852,0.006001783241055359,0.019924890952348645,0.061991676027968005,-0.01262492244206539,0.025926674193404005,0.00011958487659766165,1
2011-09-27,16080,16100,16100,15820,,,0.1616915422885572,0.03741935483870962,0.03673623982561932,0.02242744063324542,0.022179643710975375,-0.040506329113924044,-0.041349559818695515,-0.028290282902828978,-0.02869816408674336,0.002466091245376001,0.0024630554323975926,0.003712871287128605,0.003705995594317435,15760.0,15449.0,,2.030456852791878,4.084406757718946,309.16617906435204,310.0466580423709,0,0,59.58617331595641,0,0,-0.008668784936446586,0.03030534949532884,-0.8631319358816275,3.076923076923077,79.66101694915254,58.47457627118644,,631.8621525980141,3.9294909987438684,-0.002206083418747547,16563.382529050337,14334.61747094966,0.14426597566837182,,,,,0.0,1,1.7412935323383085,0.010605641659885619,0.017919156240264973,0.03913990833727037,-0.00995625805108954,0.023137502538631557,-0.0011120379238836206,0.03964096951584387,0.013726290791630852,0.022025464614747935,-2.572978028691184e-05,1
2011-09-28,16140,16480,16500,15820,,,0.1449814126394052,0.003731343283582156,0.003724399090982494,0.03741935483870962,0.03673623982561932,0.02242744063324542,0.022179643710975375,-0.040506329113924044,-0.041349559818695515,-0.028290282902828978,-0.02869816408674336,0.002466091245376001,0.0024630554323975926,15736.0,15523.0,,2.567361464158617,3.974747149391226,324.8511326701773,313.0075529679322,0,0,60.54795407366125,0,0,-0.007407441277861686,0.06925844047005515,-0.7380073800738007,7.171314741035857,77.89473684210526,70.88016651798989,,638.2805322516122,3.954650137866246,-0.001873096486319878,16613.07194354559,14432.92805645441,0.14044604052639184,,,,,0.0,2,4.2131350681536555,-0.020890508257533844,-0.0293894176808153,0.0035291188632358955,0.004352099713978487,0.010605641659885619,0.017919156240264973,0.03913990833727037,-0.00995625805108954,0.02852479790015059,0.00019004414993175356,1
2011-09-29,16740,16080,16960,16080,,,0.1290322580645161,0.037174721189590976,0.036500402219526426,0.003731343283582156,0.003724399090982494,0.03741935483870962,0.03673623982561932,0.02242744063324542,0.022179643710975375,-0.040506329113924044,-0.041349559818695515,-0.028290282902828978,-0.02869816408674336,15924.0,15618.0,,5.124340617935192,7.184018440261237,381.3011546386133,326.6662733020685,0,0,69.04740823214993,0,0,0.0577911250284081,0.0821356969261457,5.949367088607595,8.560311284046692,89.7196261682243,82.4251266531607,,670.5097946180639,4.005434854349247,0.014428177496297661,16785.8428156671,14450.1571843329,0.14955087919927004,,,,,0.0,3,5.256869772998805,0.00804676632623264,-0.013027655222522899,0.007520717323348971,-0.0006814310314793225,-0.020890508257533844,-0.0293894176808153,0.0035291188632358955,0.004352099713978487,-0.050279925938349145,0.0006139598727451832,1
2011-09-30,16800,16600,16800,16220,,,0.1523809523809524,0.0035842293906809264,0.0035778213478839024,0.037174721189590976,0.036500402219526426,0.003731343283582156,0.003724399090982494,0.03741935483870962,0.03673623982561932,0.02242744063324542,0.022179643710975375,-0.040506329113924044,-0.041349559818695515,16252.0,15714.0,,3.371892690130446,6.911034746086292,425.9693923103114,346.5268971037171,0,0,69.79817088218033,0,0,0.10271850619498751,0.05129329438755023,10.817941952506596,5.263157894736842,92.5233644859813,86.71257583210361,,658.441822002322,3.9192965595376315,0.026208403634326017,16940.58962382011,14487.41037617989,0.1561142451088341,,,,,0.0,4,3.4523809523809526,-0.025308969338193623,-0.03480629772012862,-0.043385216829521234,0.006200911778464066,0.00804676632623264,-0.013027655222522899,0.007520717323348971,-0.0006814310314793225,-0.004980888896290258,-0.00010483049735436605,1
2011-10-04,16560,16100,16640,15920,,,0.1956521739130435,-0.014285714285714235,-0.014388737452099556,0.0035842293906809264,0.0035778213478839024,0.037174721189590976,0.036500402219526426,0.003731343283582156,0.003724399090982494,0.03741935483870962,0.03673623982561932,0.02242744063324542,0.022179643710975375,16464.0,15771.0,,0.5830903790087464,5.002853338405934,436.9662236222066,364.614762407415,0,0,62.77111539804534,0,0,0.06615012503191259,0.024451095864164114,6.838709677419355,2.4752475247524752,81.30841121495327,87.85046728971963,,687.9829124020125,4.154486186002491,0.015922576720748042,17045.09658396181,14496.903416038189,0.16157460959505562,,,,,0.0,1,4.3478260869565215,0.02231110898555134,0.0414100568718094,0.038142593377569124,0.015472895303244565,-0.025308969338193623,-0.03480629772012862,-0.043385216829521234,0.006200911778464066,-0.06011526705832225,0.000880911521774774,0
2011-10-05,16840,16480,17000,16340,,,0.1532066508313539,0.01690821256038655,0.016766859857067107,-0.014285714285714235,-0.014388737452099556,0.0035842293906809264,0.0035778213478839024,0.037174721189590976,0.036500402219526426,0.003731343283582156,0.003724399090982494,0.03741935483870962,0.03673623982561932,16616.0,15844.0,,1.348098218584497,6.286291340570563,462.9384849221551,384.27950691036307,0,0,67.21442740514371,0,0,0.046180745063360375,0.03751196012691379,4.72636815920398,3.822441430332922,91.91919191919192,88.5836558733755,,684.2518574150776,4.0632533100657815,0.011365460516320293,17189.094792198674,14498.905207801325,0.16979232418564433,,,,,0.0,2,3.9192399049881232,0.017637141486106876,0.030682580536266713,0.039919000262286286,-0.009979536887136868,0.02231110898555134,0.0414100568718094,0.038142593377569124,0.015472895303244565,0.06372116585736075,0.0009239042919648189,1
2011-10-06,17100,17480,17580,16840,,,0.1309941520467836,0.015439429928741033,0.015321454694433431,0.01690821256038655,0.016766859857067107,-0.014285714285714235,-0.014388737452099556,0.0035842293906809264,0.0035778213478839024,0.037174721189590976,0.036500402219526426,0.003731343283582156,0.003724399090982494,16808.0,15968.0,,1.7372679676344598,7.089178356713427,498.7522111836861,407.1740477650277,0,0,70.93158793424132,0,0,0.05777780066681131,0.050370359388949626,5.947955390334572,5.166051660516605,81.25,84.82586771138173,,691.6849430930672,4.044941187678756,0.01428396557230734,17295.119555951715,14640.880444048287,0.16622238927250924,,,,,0.0,3,4.3274853801169595,0.01819019406005771,0.012464750619986973,0.05203336948608596,-0.0025738953849980374,0.017637141486106876,0.030682580536266713,0.039919000262286286,-0.009979536887136868,0.048319722022373585,0.000541153014077005,1
2011-10-07,17200,17300,17620,17000,,,0.1686046511627907,0.005847953216374213,0.005830920310793144,0.015439429928741033,0.015321454694433431,0.01690821256038655,0.016766859857067107,-0.014285714285714235,-0.014388737452099556,0.0035842293906809264,0.0035778213478839024,0.037174721189590976,0.036500402219526426,16900.0,16101.0,,1.7751479289940828,6.825663002297993,529.1048205203988,431.56020231610194,0,0,72.32411797654319,0,0,0.027108318758078027,0.08489944378648613,2.7479091995221028,8.860759493670885,83.84615384615385,85.67178192178193,,682.1269506806582,3.965854364422431,0.006835429712514407,17356.789120748173,14845.210879251827,0.15598895978487962,,,,,0.0,4,3.604651162790698,-0.008187936285365554,0.004214081246830893,0.0408219945202552,-0.011002893559854763,0.01819019406005771,0.012464750619986973,0.05203336948608596,-0.0025738953849980374,0.030654944680044684,0.0002267362326877877,1
2011-10-10,17480,17560,17700,17440,,,0.1361556064073226,0.016279069767441756,0.01614798640798194,0.005847953216374213,0.005830920310793144,0.015439429928741033,0.015321454694433431,0.01690821256038655,0.016766859857067107,-0.014285714285714235,-0.014388737452099556,0.0035842293906809264,0.0035778213478839024,17036.0,16202.0,,2.6062455975581122,7.887915072213307,569.1918526728623,459.08653238745404,0,0,76.03344272296334,0,0,0.03967848381817607,0.14239699001316358,4.0476190476190474,15.303430079155673,91.7910447761194,85.62906620742443,,657.8433572565704,3.763405933962073,0.010543237831482874,17561.3744691469,14842.6255308531,0.16780329208084188,,,,,0.0,0,1.4874141876430207,0.033529349141272966,0.02792164801746397,-0.002412546405384101,-0.0026091248574585087,-0.008187936285365554,0.004214081246830893,0.0408219945202552,-0.011002893559854763,-0.003973855038534661,-3.450462875040518e-05,1
2011-10-11,17620,17700,17700,17380,,,0.1010215664018161,0.008009153318077722,0.007977250280643968,0.016279069767441756,0.01614798640798194,0.005847953216374213,0.005830920310793144,0.015439429928741033,0.015321454694433431,0.01690821256038655,0.016766859857067107,-0.014285714285714235,-0.014388737452099556,17248.0,16285.0,,2.1567717996289426,8.197727970525023,605.2806459242456,488.3253550948124,0,0,77.75361059605038,0,0,0.062044471550919585,0.1281945965828322,6.40096618357488,13.67741935483871,97.01492537313433,90.88404133180252,,612.7975762890276,3.477852305840111,0.017839881080266892,17778.276158053333,14791.723841946667,0.18339283488527275,,,,,0.0,1,1.8161180476730987,0.0005020080426711525,-0.0030034152269743245,0.042096544255392526,0.0030362015242104837,0.033529349141272966,0.02792164801746397,-0.002412546405384101,-0.0026091248574585087,0.061450997158736934,0.0009361946849772816,1
2011-10-12,17960,17440,17980,17400,,,0.0968819599109131,0.0192962542565267,0.01911244236602012,0.008009153318077722,0.007977250280643968,0.016279069767441756,0.01614798640798194,0.005847953216374213,0.005830920310793144,0.015439429928741033,0.015321454694433431,0.01690821256038655,0.016766859857067107,17472.0,16403.0,,2.7930402930402933,9.492166067182833,653.7800634753385,521.4162967709176,0,0,81.47869095051112,0,0,0.06439005405987261,0.11057079912323298,6.65083135391924,11.691542288557214,99.32432432432432,96.04343149119269,,608.4245661171573,3.3876646220331694,0.019007210348121098,18034.906860087303,14771.093139912697,0.19897663355328943,,,,,0.0,2,3.229398663697105,0.009739120555259766,0.009525177473361452,0.024251932127418215,-0.005566274273321663,0.0005020080426711525,-0.0030034152269743245,0.042096544255392526,0.0030362015242104837,-0.002501407184303172,-1.5077385994221158e-06,1
2011-10-13,17800,17960,17980,17620,,,0.0505617977528089,-0.008908685968819552,-0.008948605576014033,0.0192962542565267,0.01911244236602012,0.008009153318077722,0.007977250280643968,0.016279069767441756,0.01614798640798194,0.005847953216374213,0.005830920310793144,0.015439429928741033,0.015321454694433431,17612.0,16540.0,,1.0674540086304793,7.617896009673519,671.5641648219171,551.4458703811175,0,0,74.68797209247522,0,0,0.04011999378942514,0.09789779445623645,4.093567251461988,10.285006195786865,93.91891891891892,96.75272287212586,,575.3012906348697,3.232029722667807,0.012413250258202757,18157.171019176127,14922.828980823871,0.19554667704669015,,,,,0.0,3,2.0224719101123596,-0.002903482067949991,0.019845113594355018,-0.01365519624920938,-0.005813343963534372,0.009739120555259766,0.009525177473361452,0.024251932127418215,-0.005566274273321663,0.019264298028621216,9.276685172331179e-05,0
2011-10-14,17720,17420,17880,17420,,,0.1094808126410835,-0.004494382022471877,-0.004504512121104541,-0.008908685968819552,-0.008948605576014033,0.0192962542565267,0.01911244236602012,0.008009153318077722,0.007977250280643968,0.016279069767441756,0.01614798640798194,0.005847953216374213,0.005830920310793144,17716.0,16655.0,,0.022578460149017838,6.394476133293306,671.4626583006138,575.4492279650168,0,0,71.26151972654365,0,0,0.029784561357527453,0.05689288011560549,3.0232558139534884,5.854241338112306,90.71428571428571,94.65250965250965,,559.9277852168871,3.1598633477250964,0.009425901717860828,18263.9159475609,15046.0840524391,0.19320515731743024,,,,,0.0,4,2.595936794582393,0.01721411365816484,0.011353257261506272,0.03113267451371604,-0.0015126961285385988,-0.002903482067949991,0.019845113594355018,-0.01365519624920938,-0.005813343963534372,0.016941631526405026,-5.761993145764038e-05,0
2011-10-17,17800,17800,17900,17620,,,0.1191011235955056,0.004514672686230181,0.004504512121104508,-0.004494382022471877,-0.004504512121104541,-0.008908685968819552,-0.008948605576014033,0.0192962542565267,0.01911244236602012,0.008009153318077722,0.007977250280643968,0.016279069767441756,0.01614798640798194,17780.0,16747.0,,0.11248593925759282,6.287693318206246,670.1129006750816,594.3819625070298,0,0,72.7063080505794,0,0,0.01814108707065002,0.05781957088882609,1.8306636155606408,5.952380952380952,91.66666666666666,92.09995709995711,,522.6040805213022,2.935977980456754,0.006178890710831485,18398.450399210535,15095.549600789467,0.1972234309679983,,,,,0.0,0,1.5730337078651686,-0.01954298437721635,-0.028223385564991314,-0.043583838368884104,-0.006944472352811046,0.01721411365816484,0.011353257261506272,0.03113267451371604,-0.0015126961285385988,0.028567370919671112,0.00019543626088995428,1
2011-10-18,17660,17500,17860,17420,,,0.1279728199320498,-0.00786516853932584,-0.007896262122225505,0.004514672686230181,0.004504512121104508,-0.004494382022471877,-0.004504512121104541,-0.008908685968819552,-0.008948605576014033,0.0192962542565267,0.01911244236602012,0.008009153318077722,0.007977250280643968,17788.0,16822.0,,-0.7195862379131999,4.981571751278088,650.2506928411167,605.5557085738473,0,0,66.0057895491982,0,1,0.0022675746677805492,0.06431204621870014,0.22701475595913734,6.642512077294686,85.18518518518519,89.18871252204586,,511.59020311846194,2.896886767375209,0.0007827626172061732,18497.27656789778,15146.723432102219,0.1991768598142648,,,,,0.0,1,2.491506228765572,0.020196045624916614,0.022430846988182134,0.00923794098493636,0.0013057673237245279,-0.01954298437721635,-0.028223385564991314,-0.043583838368884104,-0.006944472352811046,-0.04776636994220766,0.0005515691831687788,0
